total 17300
drwxr-xr-x  2 root root   49152 oct.  27 23:26 .
-rw-r--r--  1 root root     900 oct.  24 16:23 inetd-1.79s-i486-8
-rw-r--r--  1 root root    1553 oct.  24 16:13 infozip-6.0-i486-2
-rw-r--r--  1 root root    1392 oct.  24 16:13 inotify-tools-3.14-i486-1
-rw-r--r--  1 root root    1173 oct.  24 16:35 inputproto-2.3-noarch-1
-rw-r--r--  1 root root    2159 oct.  24 16:35 intel-gpu-tools-1.3-i486-1
-rw-r--r--  1 root root    1136 oct.  24 16:30 intltool-0.50.2-i486-1
-rw-r--r--  1 root root    4390 oct.  24 16:23 iproute2-3.10.0-i486-2
-rw-r--r--  1 root root    1666 oct.  24 16:23 ipset-6.20-i486-1
-rw-r--r--  1 root root    6021 oct.  24 16:23 iptables-1.4.20-i486-1
-rw-r--r--  1 root root    5804 oct.  24 16:23 iptraf-ng-1.1.4-i486-1
-rw-r--r--  1 root root    1181 oct.  24 16:23 iputils-s20121221-i486-1
-rw-r--r--  1 root root     933 oct.  24 16:23 ipw2100-fw-1.3-fw-1
-rw-r--r--  1 root root     994 oct.  24 16:23 ipw2200-fw-3.1-fw-1
-rw-r--r--  1 root root   11829 oct.  24 16:23 irssi-0.8.15-i486-7
-rw-r--r--  1 root root    1035 oct.  24 16:13 isapnptools-1.26-i486-2
-rw-r--r--  1 root root   24811 oct.  24 16:19 iso-codes-3.41-noarch-1
-rw-r--r--  1 root root    1499 oct.  24 16:15 ispell-3.2.06-i386-1
-rw-r--r--  1 root root    1163 oct.  24 16:15 itstool-1.2.0-i486-1
-rw-r--r--  1 root root     796 oct.  24 16:23 iw-3.5-i486-1
-rw-r--r--  1 root root    1711 oct.  24 16:19 jasper-1.900.1-i486-3
-rw-r--r--  1 root root    7231 oct.  24 16:15 jed-0.99_19-i486-2
-rw-r--r--  1 root root    1295 oct.  24 16:13 jfsutils-1.1.15-i486-1
-rw-r--r--  1 root root    2418 oct.  24 16:15 joe-3.7-i486-1
-rw-r--r--  1 root root    1452 oct.  24 16:15 jove-4.16.0.73-i486-1
-rw-r--r--  1 root root    3300 oct.  24 16:19 js185-1.0.0-i486-1
-rw-r--r--  1 root root   34974 oct.  24 16:13 kbd-1.15.3-i486-2
-rw-r--r--  1 root root    2248 oct.  24 16:35 kbproto-1.0.6-noarch-1
-rw-r--r--  1 root root   27045 oct.  24 16:13 kernel-firmware-20131008git-noarch-1
-rw-r--r--  1 root root     960 oct.  24 16:13 kernel-generic-3.10.17-i486-3
-rw-r--r--  1 root root    1087 oct.  24 16:13 kernel-generic-smp-3.10.17_smp-i686-3
-rw-r--r--  1 root root   23172 oct.  24 16:30 kernel-headers-3.10.17_smp-x86-3
-rw-r--r--  1 root root     961 oct.  24 16:13 kernel-huge-3.10.17-i486-3
-rw-r--r--  1 root root    1088 oct.  24 16:13 kernel-huge-smp-3.10.17_smp-i686-3
-rw-r--r--  1 root root  231499 oct.  24 16:13 kernel-modules-3.10.17-i486-3
-rw-r--r--  1 root root  247877 oct.  24 16:13 kernel-modules-smp-3.10.17_smp-i686-3
-rw-r--r--  1 root root 2819304 oct.  24 16:33 kernel-source-3.10.17_smp-noarch-3
-rw-r--r--  1 root root    2279 oct.  24 16:19 keybinder-0.3.0-i486-2
-rw-r--r--  1 root root    1770 oct.  24 16:19 keyutils-1.5.5-i486-1
-rw-r--r--  1 root root    1470 oct.  24 16:13 kmod-15-i486-1
-rw-r--r--  1 root root    2947 oct.  24 16:15 ksh93-2012_08_01-i486-1
-rw-r--r--  1 root root    1166 oct.  24 16:19 lcms-1.19-i486-2
-rw-r--r--  1 root root    1190 oct.  24 16:19 lcms2-2.4-i486-1
-rw-r--r--  1 root root    5525 oct.  27 23:23 leafpad-0.8.18.1-i486-1_SBo
-rw-r--r--  1 root root     895 oct.  24 16:13 less-451-i486-1
-rw-r--r--  1 root root   14527 oct.  24 16:19 lesstif-0.95.2-i486-1
-rw-r--r--  1 root root    3023 oct.  24 16:23 lftp-4.4.9-i486-1
-rw-r--r--  1 root root     824 oct.  24 16:14 lha-114i-i486-1
-rw-r--r--  1 root root     996 oct.  24 16:19 libaio-0.3.109-i486-1
-rw-r--r--  1 root root    2752 oct.  24 16:19 libao-1.1.0-i486-1
-rw-r--r--  1 root root    2526 oct.  24 16:19 libarchive-3.1.2-i486-1
-rw-r--r--  1 root root    3280 oct.  24 16:19 libart_lgpl-2.3.21-i486-1
-rw-r--r--  1 root root    1098 oct.  24 16:23 libassuan-2.1.0-i486-1
-rw-r--r--  1 root root    1197 oct.  24 16:19 libatasmart-0.19-i486-1
-rw-r--r--  1 root root     994 oct.  24 16:19 libbluedevil-1.9.3-i486-1
-rw-r--r--  1 root root   16448 oct.  24 16:19 libcaca-0.99.beta18-i486-2
-rw-r--r--  1 root root    3110 oct.  24 16:19 libcanberra-0.29-i486-1
-rw-r--r--  1 root root    2088 oct.  24 16:19 libcap-2.22-i486-1
-rw-r--r--  1 root root    1337 oct.  24 16:19 libcddb-1.3.2-i486-2
-rw-r--r--  1 root root    3629 oct.  24 16:19 libcdio-0.83-i486-1
-rw-r--r--  1 root root    2497 oct.  24 16:14 libcgroup-0.38-i486-2
-rw-r--r--  1 root root    4922 oct.  24 16:19 libcroco-0.6.8-i486-1
-rw-r--r--  1 root root    5783 oct.  24 16:19 libdbusmenu-qt-0.9.2-i486-2
-rw-r--r--  1 root root    1080 oct.  24 16:19 libdiscid-0.2.2-i486-1
-rw-r--r--  1 root root    1556 oct.  24 16:35 libdmx-1.1.3-i486-1
-rw-r--r--  1 root root    2645 oct.  24 16:35 libdrm-2.4.46-i486-1
-rw-r--r--  1 root root    1496 oct.  24 16:19 libdvdread-4.2.0-i486-1
-rw-r--r--  1 root root    1264 oct.  24 16:19 libelf-0.8.13-i486-2
-rw-r--r--  1 root root    2113 oct.  24 16:35 liberation-fonts-ttf-1.07.2-noarch-1
-rw-r--r--  1 root root    2218 oct.  24 16:19 libevent-2.0.21-i486-1
-rw-r--r--  1 root root    4070 oct.  24 16:19 libexif-0.6.21-i486-1
-rw-r--r--  1 root root    1221 oct.  24 16:19 libffi-3.0.13-i486-2
-rw-r--r--  1 root root   14030 oct.  27 23:23 libfm-1.2.3-i486-2_SBo
-rw-r--r--  1 root root    1192 oct.  27 23:23 libfm-extra-1.2.3-i486-1_SBo
-rw-r--r--  1 root root     977 oct.  24 16:35 libfontenc-1.1.2-i486-1
-rw-r--r--  1 root root     902 oct.  24 16:35 libFS-1.0.5-i486-1
-rw-r--r--  1 root root    1238 oct.  24 16:23 libgcrypt-1.5.3-i486-1
-rw-r--r--  1 root root    2467 oct.  24 16:19 libglade-2.6.4-i486-4
-rw-r--r--  1 root root   14400 oct.  27 23:23 libgnomecanvas-2.30.3-i486-1_SBo
-rw-r--r--  1 root root    6142 oct.  27 23:23 libgnomecups-0.2.3-i486-1_SBo
-rw-r--r--  1 root root   10654 oct.  24 16:19 libgnome-keyring-3.8.0-i486-1
-rw-r--r--  1 root root   17293 oct.  27 23:23 libgnomeprint-2.18.8-i486-1_SBo
-rw-r--r--  1 root root   12952 oct.  27 23:23 libgnomeprintui-2.18.6-i486-1_SBo
-rw-r--r--  1 root root    3024 oct.  24 16:23 libgpg-error-1.11-i486-1
-rw-r--r--  1 root root   33297 oct.  24 16:19 libgphoto2-2.5.2-i486-1
-rw-r--r--  1 root root    3647 oct.  24 16:19 libgpod-0.8.2-i486-1
-rw-r--r--  1 root root    8578 oct.  24 16:19 libgsf-1.14.26-i486-1
-rw-r--r--  1 root root    1257 oct.  24 16:35 libhangul-0.1.0-i486-1
-rw-r--r--  1 root root    2927 oct.  24 16:19 libical-1.0-i486-1
-rw-r--r--  1 root root    1327 oct.  24 16:35 libICE-1.0.8-i486-1
-rw-r--r--  1 root root    1002 oct.  24 16:19 libid3tag-0.15.1b-i486-4
-rw-r--r--  1 root root    1188 oct.  24 16:19 libidl-0.8.14-i486-1
-rw-r--r--  1 root root    5987 oct.  24 16:19 libidn-1.25-i486-2
-rw-r--r--  1 root root    2962 oct.  24 16:19 libieee1284-0.2.11-i486-3
-rw-r--r--  1 root root    1791 oct.  24 16:19 libiodbc-3.52.7-i486-2
-rw-r--r--  1 root root    1394 oct.  24 16:19 libjpeg-v8a-i486-1
-rw-r--r--  1 root root    1135 oct.  24 16:19 libkarma-0.1.1-i486-2
-rw-r--r--  1 root root    1207 oct.  24 16:23 libksba-1.3.0-i486-1
-rw-r--r--  1 root root    1605 oct.  24 16:20 liblastfm-1.0.7-i486-1
-rw-r--r--  1 root root    1242 oct.  24 16:20 libmad-0.15.1b-i486-3
-rw-r--r--  1 root root    1665 oct.  24 16:23 libmbim-1.4.0-i486-1
-rw-r--r--  1 root root    1345 oct.  24 16:20 libmcrypt-2.5.8-i486-1
-rw-r--r--  1 root root    1250 oct.  24 16:20 libmcs-0.7.2-i486-1
-rw-r--r--  1 root root    1473 oct.  24 16:20 libmng-1.0.10-i486-2
-rw-r--r--  1 root root    1029 oct.  24 16:23 libmnl-1.0.3-i486-1
-rw-r--r--  1 root root    2272 oct.  24 16:20 libmowgli-0.7.1-i486-1
-rw-r--r--  1 root root    1003 oct.  24 16:20 libmpc-0.8.2-i486-2
-rw-r--r--  1 root root    1383 oct.  24 16:20 libmsn-4.2.1-i486-2
-rw-r--r--  1 root root    1683 oct.  24 16:20 libmtp-1.1.6-i486-1
-rw-r--r--  1 root root    1015 oct.  24 16:23 libnetfilter_acct-1.0.2-i486-1
-rw-r--r--  1 root root    1701 oct.  24 16:23 libnetfilter_conntrack-1.0.4-i486-1
-rw-r--r--  1 root root    1260 oct.  24 16:23 libnetfilter_cthelper-1.0.0-i486-1
-rw-r--r--  1 root root    1237 oct.  24 16:23 libnetfilter_cttimeout-1.0.0-i486-1
-rw-r--r--  1 root root    1268 oct.  24 16:23 libnetfilter_log-1.0.1-i486-1
-rw-r--r--  1 root root    1470 oct.  24 16:23 libnetfilter_queue-1.0.2-i486-1
-rw-r--r--  1 root root    1164 oct.  24 16:23 libnfnetlink-1.0.1-i486-1
-rw-r--r--  1 root root    7988 oct.  24 16:20 libnjb-2.2.6-i486-5
-rw-r--r--  1 root root    2629 oct.  24 16:20 libnl-1.1.4-i486-1
-rw-r--r--  1 root root    6482 oct.  24 16:20 libnl3-3.2.21-i486-1
-rw-r--r--  1 root root    1891 oct.  24 16:20 libnotify-0.7.5-i486-1
-rw-r--r--  1 root root    4225 oct.  24 16:20 libogg-1.3.0-i486-1
-rw-r--r--  1 root root    7293 oct.  24 16:20 liboggz-1.1.1-i486-1
-rw-r--r--  1 root root    3761 oct.  24 16:20 liboil-0.3.17-i486-1
-rw-r--r--  1 root root    3859 oct.  24 16:20 libpcap-1.4.0-i486-1
-rw-r--r--  1 root root    1025 oct.  24 16:35 libpciaccess-0.13.2-i486-1
-rw-r--r--  1 root root    1574 oct.  24 16:20 libplist-1.8-i486-1
-rw-r--r--  1 root root    1960 oct.  24 16:20 libpng-1.4.12-i486-1
-rw-r--r--  1 root root    1881 oct.  24 16:20 libproxy-0.4.11-i486-2
-rw-r--r--  1 root root     963 oct.  24 16:35 libpthread-stubs-0.3-noarch-1
-rw-r--r--  1 root root    1816 oct.  24 16:23 libqmi-1.4.0-i486-1
-rw-r--r--  1 root root    1306 oct.  24 16:20 libraw1394-2.0.7-i486-1
-rw-r--r--  1 root root    3385 oct.  24 16:20 librsvg-2.36.4-i486-1
-rw-r--r--  1 root root    2906 oct.  24 16:20 libsamplerate-0.1.8-i486-1
-rw-r--r--  1 root root    6270 oct.  24 16:20 libsecret-0.15-i486-1
-rw-r--r--  1 root root    4315 oct.  27 23:23 libsigc++-2.2.11-i486-1_SBo
-rw-r--r--  1 root root    1195 oct.  24 16:35 libSM-1.2.2-i486-1
-rw-r--r--  1 root root    2408 oct.  24 16:20 libsndfile-1.0.25-i486-1
-rw-r--r--  1 root root   13094 oct.  24 16:20 libsoup-2.42.2-i486-1
-rw-r--r--  1 root root    1382 oct.  24 16:20 libspectre-0.2.7-i486-1
-rw-r--r--  1 root root    1247 oct.  24 16:20 libssh-0.5.4-i486-1
-rw-r--r--  1 root root    2579 oct.  24 16:20 libtasn1-3.3-i486-1
-rw-r--r--  1 root root    1089 oct.  24 16:20 libtermcap-1.2.3-i486-7
-rw-r--r--  1 root root    1562 oct.  24 16:20 libtheora-1.1.1-i486-1
-rw-r--r--  1 root root    3665 oct.  24 16:20 libtiff-3.9.7-i486-1
-rw-r--r--  1 root root    3445 oct.  24 16:30 libtool-2.4.2-i486-2
-rw-r--r--  1 root root    2811 oct.  24 16:20 libunistring-0.9.3-i486-1
-rw-r--r--  1 root root    1006 oct.  24 16:20 libusb-1.0.9-i486-1
-rw-r--r--  1 root root    1175 oct.  24 16:20 libusb-compat-0.1.4-i486-1
-rw-r--r--  1 root root    3588 oct.  24 16:20 libvisual-0.4.0-i486-3
-rw-r--r--  1 root root   24155 oct.  24 16:20 libvisual-plugins-0.4.0-i486-2
-rw-r--r--  1 root root    1420 oct.  24 16:20 libvncserver-0.9.9-i486-2
-rw-r--r--  1 root root    9022 oct.  24 16:20 libvorbis-1.3.3-i486-1
-rw-r--r--  1 root root    2698 oct.  24 16:20 libwmf-0.2.8.4-i486-5
-rw-r--r--  1 root root   12254 oct.  24 16:20 libwmf-docs-0.2.8.4-noarch-5
-rw-r--r--  1 root root   12475 oct.  24 16:20 libwnck-2.30.7-i486-3
-rw-r--r--  1 root root    1743 oct.  24 16:20 libwpd-0.9.6-i486-1
-rw-r--r--  1 root root   49607 oct.  24 16:35 libX11-1.6.2-i486-1
-rw-r--r--  1 root root     696 oct.  24 16:15 libx86-1.1-i486-1
-rw-r--r--  1 root root    1364 oct.  24 16:35 libXau-1.0.8-i486-1
-rw-r--r--  1 root root    4836 oct.  24 16:35 libXaw-1.0.12-i486-1
-rw-r--r--  1 root root    3538 oct.  24 16:35 libXaw3d-1.6.2-i486-2
-rw-r--r--  1 root root  106376 oct.  24 16:35 libxcb-1.9.1-i486-1
-rw-r--r--  1 root root    1360 oct.  24 16:35 libXcm-0.5.2-i486-1
-rw-r--r--  1 root root    1668 oct.  24 16:35 libXcomposite-0.4.4-i486-1
-rw-r--r--  1 root root    2343 oct.  24 16:35 libXcursor-1.1.14-i486-1
-rw-r--r--  1 root root    1070 oct.  24 16:35 libXdamage-1.1.4-i486-1
-rw-r--r--  1 root root    1093 oct.  24 16:35 libXdmcp-1.1.1-i486-1
-rw-r--r--  1 root root    1153 oct.  24 16:35 libXevie-1.0.3-i486-1
-rw-r--r--  1 root root    4574 oct.  24 16:35 libXext-1.3.2-i486-1
-rw-r--r--  1 root root    1061 oct.  24 16:35 libXfixes-5.0.1-i486-1
-rw-r--r--  1 root root    1661 oct.  24 16:35 libXfont-1.4.6-i486-1
-rw-r--r--  1 root root    1208 oct.  24 16:35 libXfontcache-1.0.5-i486-1
-rw-r--r--  1 root root    1007 oct.  24 16:35 libXft-2.3.1-i486-1
-rw-r--r--  1 root root    3825 oct.  24 16:35 libXi-1.7.2-i486-1
-rw-r--r--  1 root root    1282 oct.  24 16:35 libXinerama-1.1.3-i486-1
-rw-r--r--  1 root root    1192 oct.  24 16:35 libxkbfile-1.0.8-i486-1
-rw-r--r--  1 root root    2214 oct.  24 16:20 libxklavier-5.3-i486-1
-rw-r--r--  1 root root   17223 oct.  24 16:20 libxml2-2.9.1-i486-1
-rw-r--r--  1 root root    1852 oct.  24 16:35 libXmu-1.1.2-i486-1
-rw-r--r--  1 root root    1907 oct.  24 16:35 libXp-1.0.2-i486-1
-rw-r--r--  1 root root    1045 oct.  24 16:35 libXpm-3.5.11-i486-1
-rw-r--r--  1 root root    1590 oct.  24 16:35 libXrandr-1.4.2-i486-1
-rw-r--r--  1 root root    1092 oct.  24 16:35 libXrender-0.9.8-i486-1
-rw-r--r--  1 root root    1200 oct.  24 16:35 libXres-1.0.7-i486-1
-rw-r--r--  1 root root    1571 oct.  24 16:35 libXScrnSaver-1.2.2-i486-1
-rw-r--r--  1 root root    7317 oct.  24 16:20 libxslt-1.1.28-i486-1
-rw-r--r--  1 root root   11913 oct.  24 16:35 libXt-1.1.4-i486-1
-rw-r--r--  1 root root    1822 oct.  24 16:35 libXtst-1.2.2-i486-1
-rw-r--r--  1 root root    1825 oct.  24 16:35 libXv-1.0.10-i486-1
-rw-r--r--  1 root root    1012 oct.  24 16:35 libXvMC-1.0.8-i486-1
-rw-r--r--  1 root root    1826 oct.  24 16:35 libXxf86dga-1.1.4-i486-1
-rw-r--r--  1 root root    1282 oct.  24 16:35 libXxf86misc-1.0.3-i486-1
-rw-r--r--  1 root root    1949 oct.  24 16:35 libXxf86vm-1.1.3-i486-1
-rw-r--r--  1 root root    5337 oct.  24 16:20 libyaml-0.1.4-i486-1
-rw-r--r--  1 root root    2703 oct.  24 16:20 libzip-0.10.1-i486-1
-rw-r--r--  1 root root    5004 oct.  24 16:14 lilo-24.0-i486-4
-rw-r--r--  1 root root    1470 oct.  24 16:23 links-2.8-i486-1
-rw-r--r--  1 root root  342373 oct.  24 16:15 linuxdoc-tools-0.9.68-i486-4
-rw-r--r--  1 root root    3848 oct.  24 16:16 linux-faqs-20060228-noarch-1
-rw-r--r--  1 root root   18144 oct.  24 16:16 linux-howtos-20131011-noarch-1
-rw-r--r--  1 root root     723 oct.  24 16:35 listres-1.0.3-i486-1
-rw-r--r--  1 root root   48912 oct.  24 16:30 llvm-3.3-i486-2
-rw-r--r--  1 root root    2450 oct.  24 16:15 lm_sensors-3.3.4-i486-1
-rw-r--r--  1 root root     778 oct.  24 16:35 lndir-1.0.3-i486-1
-rw-r--r--  1 root root    1142 oct.  24 16:14 logrotate-3.8.6-i486-1
-rw-r--r--  1 root root    2594 oct.  24 16:20 loudmouth-1.5.0_20121201-i486-1
-rw-r--r--  1 root root    1831 oct.  24 16:14 lrzip-0.616-i486-1
-rw-r--r--  1 root root    1033 oct.  24 16:15 lsof-4.83-i486-1
-rw-r--r--  1 root root     908 oct.  24 16:15 lsscsi-0.27-i486-1
-rw-r--r--  1 root root     819 oct.  24 16:35 luit-1.1.1-i486-1
-rw-r--r--  1 root root    3368 oct.  24 16:14 lvm2-2.02.100-i486-1
-rw-r--r--  1 root root    3985 oct.  24 16:15 lxc-0.9.0-i486-2
-rw-r--r--  1 root root    2218 oct.  27 23:23 lxmenu-data-0.1.4-i486-1_SBo
-rw-r--r--  1 root root    6961 oct.  27 23:23 lxrandr-0.3.0-i486-1_SBo
-rw-r--r--  1 root root    8386 oct.  24 16:23 lynx-2.8.7-i486-3
-rw-r--r--  1 root root    1297 oct.  24 16:20 lzo-2.03-i486-1
-rw-r--r--  1 root root   14147 oct.  24 16:35 m17n-lib-1.6.1-i486-1
-rw-r--r--  1 root root    6030 oct.  24 16:16 M2Crypto-0.21.1-i486-2
-rw-r--r--  1 root root    2978 oct.  24 16:30 m4-1.4.17-i486-1
-rw-r--r--  1 root root    1478 oct.  24 16:15 madplay-0.15.2b-i486-4
-rw-r--r--  1 root root    1113 oct.  24 16:23 mailx-12.5-i486-1
-rw-r--r--  1 root root    3485 oct.  24 16:30 make-3.82-i486-4
-rw-r--r--  1 root root     858 oct.  24 16:35 makedepend-1.0.4-i486-1
-rw-r--r--  1 root root    5065 oct.  24 16:15 man-1.6g-i486-1
-rw-r--r--  1 root root   64745 oct.  24 16:15 man-pages-3.53-noarch-1
-rw-r--r--  1 root root   18462 oct.  24 16:15 mariadb-5.5.32-i486-1
-rw-r--r--  1 root root  230677 oct.  27 23:23 mate-colors-icon-theme-1.0-noarch-1dj
-rw-r--r--  1 root root  206447 oct.  27 23:25 mate-icon-theme-1.6.2-i486-1dj
-rw-r--r--  1 root root   13461 oct.  24 16:15 mc-4.8.10-i486-2
-rw-r--r--  1 root root   16389 oct.  24 16:23 mcabber-0.10.2-i486-1
-rw-r--r--  1 root root    1369 oct.  24 16:14 mcelog-1.0pre3-i486-1
-rw-r--r--  1 root root    1179 oct.  24 16:14 mdadm-3.2.6-i486-1
-rw-r--r--  1 root root   13718 oct.  24 16:20 media-player-info-18-noarch-1
-rw-r--r--  1 root root    1143 oct.  27 23:26 menu-cache-1.0.0-i486-1_SBo
-rw-r--r--  1 root root   37095 oct.  24 16:30 mercurial-2.7.2-i486-1
-rw-r--r--  1 root root    4435 oct.  24 16:35 mesa-9.1.7-i486-1
-rw-r--r--  1 root root    2292 oct.  24 16:23 metamail-2.7-i486-5
-rw-r--r--  1 root root    1352 oct.  24 16:20 mhash-0.9.9.9-i486-3
-rw-r--r--  1 root root    4540 oct.  24 16:14 minicom-2.6.2-i486-1
-rw-r--r--  1 root root     949 oct.  24 16:35 mkcomposecache-1.2.1-i486-1
-rw-r--r--  1 root root     921 oct.  24 16:35 mkfontdir-1.0.7-noarch-1
-rw-r--r--  1 root root     782 oct.  24 16:35 mkfontscale-1.1.1-i486-1
-rw-r--r--  1 root root    1471 oct.  24 16:14 mkinitrd-1.4.8-i486-2
-rw-r--r--  1 root root    1193 oct.  24 16:20 mm-1.4.2-i486-2
-rw-r--r--  1 root root    2119 oct.  27 23:26 mm-common-0.9.7-noarch-1_SBo
-rw-r--r--  1 root root    1522 oct.  24 16:23 mobile-broadband-provider-info-20120614-i486-1
-rw-r--r--  1 root root    2043 oct.  24 16:15 moc-2.5.0_beta1-i486-1
-rw-r--r--  1 root root    8486 oct.  24 16:22 ModemManager-1.0.0-i486-2
-rw-r--r--  1 root root     913 oct.  24 16:15 most-5.0.0a-i486-2
-rw-r--r--  1 root root   65799 oct.  24 16:38 mozilla-firefox-24.1.0esr-i486-1
-rw-r--r--  1 root root    5690 oct.  24 16:20 mozilla-nss-3.15.2-i486-2
-rw-r--r--  1 root root   83021 oct.  24 16:38 mozilla-thunderbird-24.1.0-i486-1
-rw-r--r--  1 root root    1549 oct.  24 16:20 mpfr-3.1.2-i486-1
-rw-r--r--  1 root root    2428 oct.  24 16:15 mpg123-1.15.4-i486-1
-rw-r--r--  1 root root    7438 oct.  24 16:37 MPlayer-1.1_20130819-i486-2
-rw-r--r--  1 root root    1210 oct.  24 16:35 mtdev-1.1.3-i486-1
-rw-r--r--  1 root root     827 oct.  24 16:23 mtr-0.85-i486-1
-rw-r--r--  1 root root    1054 oct.  24 16:14 mt-st-0.9b-i486-2
-rw-r--r--  1 root root    1093 oct.  24 16:14 mtx-1.3.12-i486-1
-rw-r--r--  1 root root    6008 oct.  24 16:23 mutt-1.5.22-i486-1
-rw-r--r--  1 root root    5699 oct.  24 16:15 nano-2.3.2-i486-1
-rw-r--r--  1 root root     972 oct.  24 16:30 nasm-2.10.04-i486-1
-rw-r--r--  1 root root    1799 oct.  24 16:23 nc-1.10-i386-1
-rw-r--r--  1 root root    1379 oct.  24 16:23 ncftp-3.2.5-i486-1
-rw-r--r--  1 root root    1084 oct.  24 16:14 ncompress-4.2.4.3-i486-1
-rw-r--r--  1 root root   57241 oct.  24 16:20 ncurses-5.9-i486-2
-rw-r--r--  1 root root    7714 oct.  24 16:20 neon-0.29.6-i486-2
-rw-r--r--  1 root root    5125 oct.  24 16:23 netatalk-2.2.3-i486-4
-rw-r--r--  1 root root    1021 oct.  24 16:23 netdate-bsd4-i486-1
-rw-r--r--  1 root root     978 oct.  24 16:23 netkit-bootparamd-0.17-i486-1
-rw-r--r--  1 root root     856 oct.  24 16:23 netkit-ftp-0.17-i486-1
-rw-r--r--  1 root root     975 oct.  24 16:23 netkit-ntalk-0.17-i486-2
-rw-r--r--  1 root root    1083 oct.  24 16:23 netkit-routed-0.17-i486-1
-rw-r--r--  1 root root    1040 oct.  24 16:23 netkit-rsh-0.17-i486-1
-rw-r--r--  1 root root    1205 oct.  24 16:23 netkit-rusers-0.17-i486-1
-rw-r--r--  1 root root     929 oct.  24 16:23 netkit-rwall-0.17-i486-1
-rw-r--r--  1 root root    1216 oct.  24 16:23 netkit-rwho-0.17-i486-2
-rw-r--r--  1 root root     847 oct.  24 16:23 netkit-timed-0.17-i486-1
-rw-r--r--  1 root root   19424 oct.  24 16:20 netpbm-10.49.02-i486-1
-rw-r--r--  1 root root    1544 oct.  24 16:23 netpipes-4.2-i386-1
-rw-r--r--  1 root root   25122 oct.  24 16:23 net-snmp-5.7.2-i486-2
-rw-r--r--  1 root root    2573 oct.  24 16:23 nettle-2.7.1-i486-1
-rw-r--r--  1 root root    1589 oct.  24 16:23 net-tools-1.60.20120726git-i486-1
-rw-r--r--  1 root root     963 oct.  24 16:23 netwatch-1.3.0-i486-1
-rw-r--r--  1 root root   17974 oct.  24 16:22 NetworkManager-0.9.8.8-i486-1
-rw-r--r--  1 root root   16231 oct.  24 16:38 network-manager-applet-0.9.8.4-i486-1
-rw-r--r--  1 root root    1337 oct.  24 16:23 network-scripts-14.1-noarch-2
-rw-r--r--  1 root root     947 oct.  24 16:23 netwrite-0.17-i486-1
-rw-r--r--  1 root root     962 oct.  24 16:23 newspost-2.1.1-i486-1
-rw-r--r--  1 root root     836 oct.  24 16:23 nfacct-1.0.1-i486-1
-rw-r--r--  1 root root    1827 oct.  24 16:23 nfs-utils-1.2.8-i486-1
-rw-r--r--  1 root root   43791 oct.  24 16:23 nmap-6.40-i486-1
-rw-r--r--  1 root root    2207 oct.  24 16:23 nn-6.7.3-i486-3
-rw-r--r--  1 root root    1475 oct.  24 16:15 normalize-0.7.7-i486-2
-rw-r--r--  1 root root    1494 oct.  24 16:20 notify-python-0.1.1-i486-3
-rw-r--r--  1 root root    3091 oct.  24 16:14 ntfs-3g-2013.1.13-i486-1
-rw-r--r--  1 root root   14306 oct.  24 16:23 ntp-4.2.6p5-i486-4
-rw-r--r--  1 root root    1246 oct.  24 16:23 obex-data-server-0.4.6-i486-2
-rw-r--r--  1 root root     901 oct.  24 16:23 obexfs-0.12-i486-1
-rw-r--r--  1 root root    2409 oct.  24 16:23 obexftp-0.23-i486-9
-rw-r--r--  1 root root     756 oct.  24 16:35 oclock-1.0.3-i486-1
-rw-r--r--  1 root root    2368 oct.  24 16:30 open-cobol-1.1-i486-2
-rw-r--r--  1 root root    3835 oct.  24 16:20 openexr-1.7.1-i486-1
-rw-r--r--  1 root root    3217 oct.  24 16:23 openldap-client-2.4.31-i486-2
-rw-r--r--  1 root root    1338 oct.  24 16:23 openobex-1.5-i486-1
-rw-r--r--  1 root root    2062 oct.  24 16:23 openssh-6.3p1-i486-1
-rw-r--r--  1 root root   33210 oct.  24 16:23 openssl-1.0.1e-i486-1
-rw-r--r--  1 root root    1613 oct.  24 16:14 openssl-solibs-1.0.1e-i486-1
-rw-r--r--  1 root root    1592 oct.  24 16:24 openvpn-2.3.2-i486-1
-rw-r--r--  1 root root   10224 oct.  24 16:31 oprofile-0.9.7-i486-4
-rw-r--r--  1 root root    2683 oct.  24 16:14 os-prober-1.63-i486-1
-rw-r--r--  1 root root    3382 oct.  24 16:24 p11-kit-0.16.4-i486-1
-rw-r--r--  1 root root    1759 oct.  24 16:31 p2c-1.21alpha2-i486-3
-rw-r--r--  1 root root    5287 oct.  24 16:38 pan-0.139-i486-2
-rw-r--r--  1 root root    6930 oct.  24 16:20 pango-1.34.1-i486-1
-rw-r--r--  1 root root    4025 oct.  27 23:26 pangomm-2.34.0-i486-1_SBo
-rw-r--r--  1 root root    3017 oct.  27 23:26 parcellite-1.1.9-i486-1_SBo
-rw-r--r--  1 root root    4274 oct.  24 16:20 parted-3.1-i486-1
-rw-r--r--  1 root root    1031 oct.  24 16:14 patch-2.7-i486-2
-rw-r--r--  1 root root    1318 oct.  24 16:14 pciutils-3.2.0-i486-1
-rw-r--r--  1 root root    6706 oct.  27 23:26 pcmanfm-1.2.3-i486-2_SBo
-rw-r--r--  1 root root    1520 oct.  24 16:14 pcmciautils-017-i486-1
